f_crop,f_prod_system,f_region,x0_crops
"Potatoes, starch",conventional,813,0
"Potatoes, starch",conventional,814,0
"Potatoes, starch",conventional,821,0
"Potatoes, starch",conventional,831,0
"Potatoes, starch",conventional,911,0
"Potatoes, starch",conventional,912,0
"Potatoes, starch",conventional,913,0
"Potatoes, starch",organic,1011,15.62383358
"Potatoes, starch",organic,111,0
"Potatoes, starch",organic,1111,19.66736682
"Potatoes, starch",organic,1112,6.303665176
"Potatoes, starch",organic,112,0
"Potatoes, starch",organic,1121,2.64772115
"Potatoes, starch",organic,1122,1.208913427
"Potatoes, starch",organic,1123,0.035505897
"Potatoes, starch",organic,1124,0.289415817
"Potatoes, starch",organic,1131,0
"Potatoes, starch",organic,1211,0.08214589
"Potatoes, starch",organic,1212,0.086277977
"Potatoes, starch",organic,1213,0.729170612
"Potatoes, starch",organic,1214,0.535728837
"Potatoes, starch",organic,1215,1.671722198
"Potatoes, starch",organic,1216,0.108936839
"Potatoes, starch",organic,1221,0.024927754
"Potatoes, starch",organic,1222,0.401127981
"Potatoes, starch",organic,1311,0
"Potatoes, starch",organic,1321,0.006596059
"Potatoes, starch",organic,1322,0
"Potatoes, starch",organic,1331,0
"Potatoes, starch",organic,1411,0
"Potatoes, starch",organic,1412,0
"Potatoes, starch",organic,1421,0
"Potatoes, starch",organic,1511,0
"Potatoes, starch",organic,1512,0
"Potatoes, starch",organic,1521,0
"Potatoes, starch",organic,1522,0
"Potatoes, starch",organic,1611,0
"Potatoes, starch",organic,1612,0
"Potatoes, starch",organic,1613,0
"Potatoes, starch",organic,1614,0
"Potatoes, starch",organic,1615,0
"Potatoes, starch",organic,1616,0
"Potatoes, starch",organic,1617,0
"Potatoes, starch",organic,1621,0
"Potatoes, starch",organic,1622,0
"Potatoes, starch",organic,1623,0
"Potatoes, starch",organic,1711,0
"Potatoes, starch",organic,1712,0
"Potatoes, starch",organic,1713,0
"Potatoes, starch",organic,1721,0
"Potatoes, starch",organic,1722,0
"Potatoes, starch",organic,1723,0
"Potatoes, starch",organic,1724,0
"Potatoes, starch",organic,1811,0
"Potatoes, starch",organic,1812,0
"Potatoes, starch",organic,1813,0
"Potatoes, starch",organic,1821,0
"Potatoes, starch",organic,1911,0
"Potatoes, starch",organic,1912,0
"Potatoes, starch",organic,1921,0
"Potatoes, starch",organic,1922,0
"Potatoes, starch",organic,2011,0
"Potatoes, starch",organic,2012,0
"Potatoes, starch",organic,2019,0
"Potatoes, starch",organic,2111,0
"Potatoes, starch",organic,2121,0
"Potatoes, starch",organic,2122,0
"Potatoes, starch",organic,2211,0
"Potatoes, starch",organic,2212,0
"Potatoes, starch",organic,2221,0
"Potatoes, starch",organic,2311,0
"Potatoes, starch",organic,2312,0
"Potatoes, starch",organic,2319,0
"Potatoes, starch",organic,2331,0
"Potatoes, starch",organic,2411,0
"Potatoes, starch",organic,2412,0
"Potatoes, starch",organic,2413,0
"Potatoes, starch",organic,2414,0
"Potatoes, starch",organic,2415,0
"Potatoes, starch",organic,2419,0
"Potatoes, starch",organic,2511,0
"Potatoes, starch",organic,2512,0
"Potatoes, starch",organic,2519,0
"Potatoes, starch",organic,2521,0
"Potatoes, starch",organic,311,0
"Potatoes, starch",organic,312,0
"Potatoes, starch",organic,321,0
"Potatoes, starch",organic,322,0
"Potatoes, starch",organic,411,0
"Potatoes, starch",organic,421,0
"Potatoes, starch",organic,422,0
"Potatoes, starch",organic,431,0
"Potatoes, starch",organic,511,0
"Potatoes, starch",organic,512,0
"Potatoes, starch",organic,513,0
"Potatoes, starch",organic,514,0
"Potatoes, starch",organic,515,0
"Potatoes, starch",organic,521,0
"Potatoes, starch",organic,611,0
"Potatoes, starch",organic,612,0
"Potatoes, starch",organic,621,0
"Potatoes, starch",organic,622,0
"Potatoes, starch",organic,711,0
"Potatoes, starch",organic,731,0
"Potatoes, starch",organic,811,5.515697842
"Potatoes, starch",organic,812,0
"Potatoes, starch",organic,813,0
"Potatoes, starch",organic,814,0
"Potatoes, starch",organic,821,0
"Potatoes, starch",organic,831,0
"Potatoes, starch",organic,911,0
"Potatoes, starch",organic,912,0
"Potatoes, starch",organic,913,0
"Potatoes, table",conventional,1011,50.74796614
"Potatoes, table",conventional,111,6.935834358
"Potatoes, table",conventional,1111,1128.415152
"Potatoes, table",conventional,1112,265.8512728
"Potatoes, table",conventional,112,68.60071003
"Potatoes, table",conventional,1121,686.0513895
"Potatoes, table",conventional,1122,5.066610616
"Potatoes, table",conventional,1123,302.0391256
"Potatoes, table",conventional,1124,100.0838513
"Potatoes, table",conventional,1131,1.920420055
"Potatoes, table",conventional,1211,347.2553847
"Potatoes, table",conventional,1212,223.6804324
"Potatoes, table",conventional,1213,26.36065264
"Potatoes, table",conventional,1214,173.7751632
"Potatoes, table",conventional,1215,786.641551
"Potatoes, table",conventional,1216,37.30167608
"Potatoes, table",conventional,1221,23.17077321
"Potatoes, table",conventional,1222,1814.519143
"Potatoes, table",conventional,1311,421.712929
"Potatoes, table",conventional,1321,1503.394242
"Potatoes, table",conventional,1322,3.473857787
"Potatoes, table",conventional,1331,16.64135996
"Potatoes, table",conventional,1411,17.40815081
"Potatoes, table",conventional,1412,19.41862909
"Potatoes, table",conventional,1421,4.179299713
"Potatoes, table",conventional,1511,21.13502769
"Potatoes, table",conventional,1512,0
"Potatoes, table",conventional,1521,5.516067939
"Potatoes, table",conventional,1522,1.380304498
"Potatoes, table",conventional,1611,19.60405681
"Potatoes, table",conventional,1612,353.9408087
"Potatoes, table",conventional,1613,13.24324593
"Potatoes, table",conventional,1614,37.25136209
"Potatoes, table",conventional,1615,454.5904109
"Potatoes, table",conventional,1616,4.28806067
"Potatoes, table",conventional,1617,24.65126336
"Potatoes, table",conventional,1621,295.8985782
"Potatoes, table",conventional,1622,165.8524622
"Potatoes, table",conventional,1623,213.593724
"Potatoes, table",conventional,1711,99.58053664
"Potatoes, table",conventional,1712,7.630692197
"Potatoes, table",conventional,1713,4.626840283
"Potatoes, table",conventional,1721,1.601691222
"Potatoes, table",conventional,1722,54.68424979
"Potatoes, table",conventional,1723,21.36964331
"Potatoes, table",conventional,1724,35.4851175
"Potatoes, table",conventional,1811,51.8478403
"Potatoes, table",conventional,1812,350.5027196
"Potatoes, table",conventional,1813,4.059203645
"Potatoes, table",conventional,1821,5.110852896
"Potatoes, table",conventional,1911,0.043795625
"Potatoes, table",conventional,1912,1.400038944
"Potatoes, table",conventional,1921,2.608437538
"Potatoes, table",conventional,1922,35.05079762
"Potatoes, table",conventional,2011,357.8823554
"Potatoes, table",conventional,2012,322.9986554
"Potatoes, table",conventional,2019,0
"Potatoes, table",conventional,2111,53.87407112
"Potatoes, table",conventional,2121,33.22953759
"Potatoes, table",conventional,2122,2.73041612
"Potatoes, table",conventional,2211,8.626608066
"Potatoes, table",conventional,2212,41.32680632
"Potatoes, table",conventional,2221,75.30957252
"Potatoes, table",conventional,2311,68.44479092
"Potatoes, table",conventional,2312,39.70960867
"Potatoes, table",conventional,2319,0.956276527
"Potatoes, table",conventional,2331,8.871563694
"Potatoes, table",conventional,2411,84.87950413
"Potatoes, table",conventional,2412,1.467438017
"Potatoes, table",conventional,2413,91.92966942
"Potatoes, table",conventional,2414,16.12074188
"Potatoes, table",conventional,2415,29.13577144
"Potatoes, table",conventional,2419,0
"Potatoes, table",conventional,2511,256.2507139
"Potatoes, table",conventional,2512,120.0650799
"Potatoes, table",conventional,2519,0
"Potatoes, table",conventional,2521,0.692021214
"Potatoes, table",conventional,311,25.36918544
"Potatoes, table",conventional,312,36.65860768
"Potatoes, table",conventional,321,19.54833804
"Potatoes, table",conventional,322,22.45786187
"Potatoes, table",conventional,411,3.877331937
"Potatoes, table",conventional,421,8.990945723
"Potatoes, table",conventional,422,19.92478318
"Potatoes, table",conventional,431,4.201041982
"Potatoes, table",conventional,511,1.149774977
"Potatoes, table",conventional,512,1.632638136
"Potatoes, table",conventional,513,1257.064578
"Potatoes, table",conventional,514,346.6170498
"Potatoes, table",conventional,515,51.35909686
"Potatoes, table",conventional,521,19.14830075
"Potatoes, table",conventional,611,7.079802614
"Potatoes, table",conventional,612,10.37252635
"Potatoes, table",conventional,621,60.80677422
"Potatoes, table",conventional,622,12.49259927
"Potatoes, table",conventional,711,25.72114695
"Potatoes, table",conventional,731,1.493843781
"Potatoes, table",conventional,811,145.5546118
"Potatoes, table",conventional,812,37.2284228
"Potatoes, table",conventional,813,188.8626318
"Potatoes, table",conventional,814,1.139085235
"Potatoes, table",conventional,821,2.126821079
"Potatoes, table",conventional,831,6.091736004
"Potatoes, table",conventional,911,31.58834984
"Potatoes, table",conventional,912,391.9508676
"Potatoes, table",conventional,913,145.8222844
"Potatoes, table",organic,1011,29.33403386
"Potatoes, table",organic,111,0.594165642
"Potatoes, table",organic,1111,72.91484771
"Potatoes, table",organic,1112,17.81072722
"Potatoes, table",organic,112,4.949289971
"Potatoes, table",organic,1121,44.33061049
"Potatoes, table",organic,1122,0.327389384
"Potatoes, table",organic,1123,19.51687444
"Potatoes, table",organic,1124,3.842148707
"Potatoes, table",organic,1131,0.087579945
"Potatoes, table",organic,1211,22.43861529
"Potatoes, table",organic,1212,14.45356758
"Potatoes, table",organic,1213,1.703347362
"Potatoes, table",organic,1214,11.22883678
"Potatoes, table",organic,1215,50.83044904
"Potatoes, table",organic,1216,2.410323918
"Potatoes, table",organic,1221,1.497226793
"Potatoes, table",organic,1222,117.2488571
"Potatoes, table",organic,1311,5.823070968
"Potatoes, table",organic,1321,22.92775788
"Potatoes, table",organic,1322,0.290142213
"Potatoes, table",organic,1331,0.922640041
"Potatoes, table",organic,1411,4.359849187
"Potatoes, table",organic,1412,4.863370909
"Potatoes, table",organic,1421,1.046700287
"Potatoes, table",organic,1511,5.088972312
"Potatoes, table",organic,1512,0
"Potatoes, table",organic,1521,1.191932061
"Potatoes, table",organic,1522,0.345695502
"Potatoes, table",organic,1611,3.401943189
"Potatoes, table",organic,1612,88.46119134
"Potatoes, table",organic,1613,3.316754067
"Potatoes, table",organic,1614,9.026637907
"Potatoes, table",organic,1615,113.8515891
"Potatoes, table",organic,1616,1.07393933
"Potatoes, table",organic,1617,5.620736639
"Potatoes, table",organic,1621,74.10742182
"Potatoes, table",organic,1622,41.5375378
"Potatoes, table",organic,1623,53.49427598
"Potatoes, table",organic,1711,11.33746336
"Potatoes, table",organic,1712,0.897307803
"Potatoes, table",organic,1713,0.527159717
"Potatoes, table",organic,1721,0.236308778
"Potatoes, table",organic,1722,8.211750211
"Potatoes, table",organic,1723,2.374356692
"Potatoes, table",organic,1724,5.464882496
"Potatoes, table",organic,1811,6.422159705
"Potatoes, table",organic,1812,37.84128042
"Potatoes, table",organic,1813,0.442796355
"Potatoes, table",organic,1821,0.595147104
"Potatoes, table",organic,1911,0.006204375
"Potatoes, table",organic,1912,0.199961056
"Potatoes, table",organic,1921,0.397562462
"Potatoes, table",organic,1922,6.195202381
"Potatoes, table",organic,2011,64.20564457
"Potatoes, table",organic,2012,57.80334462
"Potatoes, table",organic,2019,0
"Potatoes, table",organic,2111,49.74392888
"Potatoes, table",organic,2121,27.26646241
"Potatoes, table",organic,2122,1.20158388
"Potatoes, table",organic,2211,0.899391934
"Potatoes, table",organic,2212,4.331193676
"Potatoes, table",organic,2221,24.92642748
"Potatoes, table",organic,2311,4.743209081
"Potatoes, table",organic,2312,2.736391329
"Potatoes, table",organic,2319,0.065723473
"Potatoes, table",organic,2331,1.520436306
"Potatoes, table",organic,2411,4.428495868
"Potatoes, table",organic,2412,0.076561983
"Potatoes, table",organic,2413,4.796330579
"Potatoes, table",organic,2414,0.853258123
"Potatoes, table",organic,2415,1.552228565
"Potatoes, table",organic,2419,0
"Potatoes, table",organic,2511,7.665286083
"Potatoes, table",organic,2512,3.566920144
"Potatoes, table",organic,2519,0
"Potatoes, table",organic,2521,0.023978786
"Potatoes, table",organic,311,4.480814556
"Potatoes, table",organic,312,6.469392324
"Potatoes, table",organic,321,2.98966196
"Potatoes, table",organic,322,3.028138131
"Potatoes, table",organic,411,1.626668063
"Potatoes, table",organic,421,2.297054277
"Potatoes, table",organic,422,7.051216823
"Potatoes, table",organic,431,1.416958018
"Potatoes, table",organic,511,0.040225023
"Potatoes, table",organic,512,0.049361864
"Potatoes, table",organic,513,36.39342159
"Potatoes, table",organic,514,10.03495018
"Potatoes, table",organic,515,1.486903137
"Potatoes, table",organic,521,1.695699248
"Potatoes, table",organic,611,0.884197386
"Potatoes, table",organic,612,1.265473654
"Potatoes, table",organic,621,5.039225777
"Potatoes, table",organic,622,1.393400731
"Potatoes, table",organic,711,1.358853047
"Potatoes, table",organic,731,0.238156219
"Potatoes, table",organic,811,17.06138821
"Potatoes, table",organic,812,4.125577197
"Potatoes, table",organic,813,20.92936817
"Potatoes, table",organic,814,0.124914765
"Potatoes, table",organic,821,0.205178921
"Potatoes, table",organic,831,1.076263996
"Potatoes, table",organic,911,19.28365016
"Potatoes, table",organic,912,239.2731324
"Potatoes, table",organic,913,89.01971559
Pumpkins and squash,conventional,1011,12.40671189
Pumpkins and squash,conventional,111,0.179197458
Pumpkins and squash,conventional,1111,48.80438707
Pumpkins and squash,conventional,1112,1.12828521
Pumpkins and squash,conventional,112,0.385589322
Pumpkins and squash,conventional,1121,13.39817829
Pumpkins and squash,conventional,1122,0.045593291
Pumpkins and squash,conventional,1123,3.220643241
Pumpkins and squash,conventional,1124,0.729994444
Pumpkins and squash,conventional,1131,0.093808033
Pumpkins and squash,conventional,1211,36.07498031
Pumpkins and squash,conventional,1212,2.202990833
Pumpkins and squash,conventional,1213,0.317730598
Pumpkins and squash,conventional,1214,3.741696343
Pumpkins and squash,conventional,1215,0.738228037
Pumpkins and squash,conventional,1216,6.112755208
Pumpkins and squash,conventional,1221,0.048819935
Pumpkins and squash,conventional,1222,15.4904453
Pumpkins and squash,conventional,1311,5.866018829
Pumpkins and squash,conventional,1321,7.257973545
Pumpkins and squash,conventional,1322,0.094238155
Pumpkins and squash,conventional,1331,5.12820627
Pumpkins and squash,conventional,1411,0.028273322
Pumpkins and squash,conventional,1412,0.114392919
Pumpkins and squash,conventional,1421,0.035309777
Pumpkins and squash,conventional,1511,0.061458399
Pumpkins and squash,conventional,1512,0.008226367
Pumpkins and squash,conventional,1521,0.025628519
Pumpkins and squash,conventional,1522,0.003004538
Pumpkins and squash,conventional,1611,0.05789923
Pumpkins and squash,conventional,1612,0.335958398
Pumpkins and squash,conventional,1613,0.115207495
Pumpkins and squash,conventional,1614,0.232183308
Pumpkins and squash,conventional,1615,1.988936812
Pumpkins and squash,conventional,1616,0.205667541
Pumpkins and squash,conventional,1617,0.0206161
Pumpkins and squash,conventional,1621,0.02991373
Pumpkins and squash,conventional,1622,0.551585559
Pumpkins and squash,conventional,1623,2.135621729
Pumpkins and squash,conventional,1711,0
Pumpkins and squash,conventional,1712,0.000916387
Pumpkins and squash,conventional,1713,0
Pumpkins and squash,conventional,1721,0
Pumpkins and squash,conventional,1722,0.00919249
Pumpkins and squash,conventional,1723,0
Pumpkins and squash,conventional,1724,0.01501254
Pumpkins and squash,conventional,1811,0.015310747
Pumpkins and squash,conventional,1812,0
Pumpkins and squash,conventional,1813,0
Pumpkins and squash,conventional,1821,0
Pumpkins and squash,conventional,1911,4.72E-06
Pumpkins and squash,conventional,1912,2.09E-05
Pumpkins and squash,conventional,1921,0
Pumpkins and squash,conventional,1922,0
Pumpkins and squash,conventional,2011,0.239223894
Pumpkins and squash,conventional,2012,0.226239714
Pumpkins and squash,conventional,2019,0
Pumpkins and squash,conventional,2111,7.86E-05
Pumpkins and squash,conventional,2121,0.000942228
Pumpkins and squash,conventional,2122,0.003933426
Pumpkins and squash,conventional,2211,0
Pumpkins and squash,conventional,2212,0
Pumpkins and squash,conventional,2221,0
Pumpkins and squash,conventional,2311,0
Pumpkins and squash,conventional,2312,0
Pumpkins and squash,conventional,2319,0
Pumpkins and squash,conventional,2331,0
Pumpkins and squash,conventional,2411,0
Pumpkins and squash,conventional,2412,0
Pumpkins and squash,conventional,2413,0
Pumpkins and squash,conventional,2414,0
Pumpkins and squash,conventional,2415,0
Pumpkins and squash,conventional,2419,0
Pumpkins and squash,conventional,2511,0
